"","shape1F","shape2F","shape1E","shape2E","p0","p1","pF","pE","cF","cE","NEnrolledPts","EffStoppingBound","FutStoppingBound"
"5517",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,15,8,6
"5518",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,16,8,7
"5519",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,17,9,7
"5520",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,18,10,7
"5521",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,19,11,8
"5522",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,20,11,8
"5523",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,21,12,8
"5524",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,22,13,8
"5525",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,23,13,9
"5526",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,24,14,9
"5527",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,25,15,9
"5528",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,26,15,9
"5529",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,27,16,10
"5530",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,28,17,10
"5531",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,29,18,10
"5532",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,30,18,10
"5533",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,31,19,11
"5534",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,32,20,11
"5535",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,33,20,11
"5536",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,34,21,12
"5537",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,35,22,12
"5538",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,36,23,12
"5539",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,37,23,12
"5540",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,38,24,13
"5541",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,39,25,13
"5542",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,40,25,13
"5543",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,41,26,13
"5544",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,42,27,14
"5545",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,43,28,14
"5546",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,44,28,14
"5547",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,45,29,14
"5548",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,46,30,15
"5549",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,47,31,15
"5550",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,48,31,15
"5551",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,49,32,15
"5552",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,50,33,16
"5553",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,51,33,16
"5554",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,52,34,16
"5555",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,53,35,16
"5556",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,54,36,17
"5557",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,55,36,17
"5558",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,56,37,17
"5559",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,57,38,17
"5560",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,58,39,18
"5561",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,59,39,18
"5562",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,60,40,18
"5563",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,61,41,18
"5564",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,62,42,18
"5565",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,63,42,19
"5566",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,64,43,19
"5567",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,65,44,19
"5568",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,66,45,19
"5569",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,67,45,20
"5570",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,68,46,20
"5571",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,69,47,20
"5572",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,70,48,20
"5573",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,71,48,21
"5574",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,72,49,21
"5575",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,73,50,21
"5576",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,74,51,21
"5577",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,75,51,22
"5578",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,76,52,22
"5579",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,77,53,22
"5580",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,78,53,22
"5581",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,79,54,23
"5582",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,80,55,23
"5583",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,81,56,23
"5584",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,82,56,23
"5585",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,83,57,24
"5586",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,84,58,24
"5587",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,85,59,24
"5588",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,86,59,24
"5589",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,87,60,24
"5590",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,88,61,25
"5591",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,89,62,25
"5592",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,90,62,25
"5593",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,91,63,25
"5594",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,92,64,26
"5595",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,93,65,26
"5596",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,94,65,26
"5597",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,95,66,26
"5598",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,96,67,27
"5599",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,97,68,27
"5600",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,98,68,27
"5601",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,99,69,27
"5602",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.95,100,70,27
"5603",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,1,-1,1
"5604",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,2,0,2
"5605",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,3,0,2
"5606",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,4,1,3
"5607",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,5,1,3
"5608",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,6,2,4
"5609",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,7,3,4
"5610",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,8,3,4
"5611",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,9,4,5
"5612",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,10,4,5
"5613",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,11,5,5
"5614",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,12,6,6
"5615",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,13,6,6
"5616",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,14,7,6
"5617",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,15,8,7
"5618",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,16,8,7
"5619",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,17,9,7
"5620",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,18,10,7
"5621",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,19,11,8
"5622",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,20,11,8
"5623",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,21,12,8
"5624",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,22,13,9
"5625",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,23,13,9
"5626",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,24,14,9
"5627",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,25,15,9
"5628",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,26,15,10
"5629",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,27,16,10
"5630",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,28,17,10
"5631",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,29,18,10
"5632",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,30,18,11
"5633",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,31,19,11
"5634",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,32,20,11
"5635",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,33,20,12
"5636",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,34,21,12
"5637",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,35,22,12
"5638",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,36,23,12
"5639",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,37,23,13
"5640",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,38,24,13
"5641",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,39,25,13
"5642",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,40,25,13
"5643",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,41,26,14
"5644",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,42,27,14
"5645",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,43,28,14
"5646",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,44,28,14
"5647",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,45,29,15
"5648",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,46,30,15
"5649",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,47,31,15
"5650",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,48,31,15
"5651",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,49,32,16
"5652",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,50,33,16
"5653",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,51,33,16
"5654",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,52,34,16
"5655",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,53,35,17
"5656",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,54,36,17
"5657",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,55,36,17
"5658",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,56,37,17
"5659",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,57,38,18
"5660",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,58,39,18
"5661",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,59,39,18
"5662",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,60,40,18
"5663",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,61,41,19
"5664",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,62,42,19
"5665",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,63,42,19
"5666",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,64,43,19
"5667",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,65,44,20
"5668",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,66,45,20
"5669",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,67,45,20
"5670",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,68,46,20
"5671",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,69,47,21
"5672",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,70,48,21
"5673",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,71,48,21
"5674",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,72,49,21
"5675",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,73,50,22
"5676",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,74,51,22
"5677",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,75,51,22
"5678",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,76,52,22
"5679",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,77,53,22
"5680",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,78,53,23
"5681",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,79,54,23
"5682",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,80,55,23
"5683",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,81,56,23
"5684",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,82,56,24
"5685",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,83,57,24
"5686",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,84,58,24
"5687",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,85,59,24
"5688",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,86,59,25
"5689",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,87,60,25
"5690",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,88,61,25
"5691",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,89,62,25
"5692",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,90,62,26
"5693",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,91,63,26
"5694",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,92,64,26
"5695",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,93,65,26
"5696",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,94,65,27
"5697",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,95,66,27
"5698",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,96,67,27
"5699",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,97,68,27
"5700",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,98,68,27
"5701",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,99,69,28
"5702",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.96,100,70,28
"5703",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,1,-1,1
"5704",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,2,0,2
"5705",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,3,0,3
"5706",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,4,1,3
"5707",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,5,1,3
"5708",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,6,2,4
"5709",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,7,3,4
"5710",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,8,3,5
"5711",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,9,4,5
"5712",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,10,4,5
"5713",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,11,5,6
"5714",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,12,6,6
"5715",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,13,6,6
"5716",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,14,7,7
"5717",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,15,8,7
"5718",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,16,8,7
"5719",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,17,9,7
"5720",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,18,10,8
"5721",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,19,11,8
"5722",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,20,11,8
"5723",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,21,12,9
"5724",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,22,13,9
"5725",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,23,13,9
"5726",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,24,14,9
"5727",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,25,15,10
"5728",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,26,15,10
"5729",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,27,16,10
"5730",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,28,17,11
"5731",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,29,18,11
"5732",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,30,18,11
"5733",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,31,19,11
"5734",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,32,20,12
"5735",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,33,20,12
"5736",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,34,21,12
"5737",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,35,22,12
"5738",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,36,23,13
"5739",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,37,23,13
"5740",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,38,24,13
"5741",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,39,25,13
"5742",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,40,25,14
"5743",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,41,26,14
"5744",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,42,27,14
"5745",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,43,28,14
"5746",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,44,28,15
"5747",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,45,29,15
"5748",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,46,30,15
"5749",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,47,31,16
"5750",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,48,31,16
"5751",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,49,32,16
"5752",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,50,33,16
"5753",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,51,33,17
"5754",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,52,34,17
"5755",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,53,35,17
"5756",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,54,36,17
"5757",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,55,36,18
"5758",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,56,37,18
"5759",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,57,38,18
"5760",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,58,39,18
"5761",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,59,39,19
"5762",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,60,40,19
"5763",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,61,41,19
"5764",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,62,42,19
"5765",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,63,42,20
"5766",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,64,43,20
"5767",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,65,44,20
"5768",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,66,45,20
"5769",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,67,45,21
"5770",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,68,46,21
"5771",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,69,47,21
"5772",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,70,48,21
"5773",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,71,48,22
"5774",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,72,49,22
"5775",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,73,50,22
"5776",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,74,51,22
"5777",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,75,51,22
"5778",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,76,52,23
"5779",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,77,53,23
"5780",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,78,53,23
"5781",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,79,54,23
"5782",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,80,55,24
"5783",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,81,56,24
"5784",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,82,56,24
"5785",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,83,57,24
"5786",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,84,58,25
"5787",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,85,59,25
"5788",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,86,59,25
"5789",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,87,60,25
"5790",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,88,61,26
"5791",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,89,62,26
"5792",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,90,62,26
"5793",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,91,63,26
"5794",0.3,0.7,0.001,0.001,0.2,0.8,0.8,0.2,0.01,0.97,92,64,27
